MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
75997	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
75998	<DRUG>[Y]</DRUG> objective	<DRUG>[Y]</DRUG> objective	<DRUG></DRUG> objective	0.1555889801	0
76001	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76002	<DRUG>[Y]</DRUG> objective	<DRUG>[Y]</DRUG> objective	<DRUG></DRUG> objective	0.1555889801	0
76013	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
76017	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
76021	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
76025	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
76029	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
76030	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76031	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
76032	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76068	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76070	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76090	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76092	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76122	combination of <DRUG>[Y]</DRUG>	combination of <DRUG>[Y]</DRUG>	combination of <DRUG></DRUG>	0.0970973696	2
76125	combination of <DRUG>[Y]</DRUG>	combination of <DRUG>[Y]</DRUG>	combination of <DRUG></DRUG>	0.0970973696	2
76128	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76130	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76152	<DISEASE>[X]</DISEASE> during injection	<DISEASE>[X]</DISEASE> during injection	<DISEASE></DISEASE> during injection	0.1746942832	0
76153	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
76155	<DISEASE>[X]</DISEASE> during injection	<DISEASE>[X]</DISEASE> during injection	<DISEASE></DISEASE> during injection	0.1746942832	0
76156	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
76158	<DISEASE>[X]</DISEASE> during injection	<DISEASE>[X]</DISEASE> during injection	<DISEASE></DISEASE> during injection	0.1746942832	0
76159	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
76161	<DISEASE>[X]</DISEASE> during injection	<DISEASE>[X]</DISEASE> during injection	<DISEASE></DISEASE> during injection	0.1746942832	0
76162	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
76181	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76183	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76198	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
76201	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
76209	<DRUG>[Y]</DRUG> for the treatment	<DRUG>[Y]</DRUG> for the treatment	<DRUG></DRUG> for the treatment	0.308560245	0
76210	treatment of acute <DISEASE>[X]</DISEASE>	treatment of acute <DISEASE>[X]</DISEASE>	treatment of acute <DISEASE></DISEASE>	0.6329688613	3
76213	<DRUG>[Y]</DRUG> for the treatment	<DRUG>[Y]</DRUG> for the treatment	<DRUG></DRUG> for the treatment	0.308560245	0
76214	treatment of acute <DISEASE>[X]</DISEASE>	treatment of acute <DISEASE>[X]</DISEASE>	treatment of acute <DISEASE></DISEASE>	0.6329688613	3
76217	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
76222	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
76266	<DISEASE>[X]</DISEASE> on injection	<DISEASE>[X]</DISEASE> on injection	<DISEASE></DISEASE> on injection	0.1746942832	0
76268	<DISEASE>[X]</DISEASE> on injection	<DISEASE>[X]</DISEASE> on injection	<DISEASE></DISEASE> on injection	0.1746942832	0
76278	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
76280	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
76330	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
76333	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
76342	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76344	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76345	% <DRUG>[Y]</DRUG> with epinephrine	% <DRUG>[Y]</DRUG> with epinephrine	% <DRUG></DRUG> with epinephrine	0.2035464206	1
76347	% <DRUG>[Y]</DRUG> with epinephrine	% <DRUG>[Y]</DRUG> with epinephrine	% <DRUG></DRUG> with epinephrine	0.2035464206	1
76349	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76353	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76357	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
76359	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
76361	<DISEASE>[X]</DISEASE> on injection	<DISEASE>[X]</DISEASE> on injection	<DISEASE></DISEASE> on injection	0.1746942832	0
76364	<DISEASE>[X]</DISEASE> on injection	<DISEASE>[X]</DISEASE> on injection	<DISEASE></DISEASE> on injection	0.1746942832	0
76378	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE></DISEASE>	0.613351467	3
76380	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE></DISEASE>	0.613351467	3
76389	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
76389	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76391	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
76391	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76411	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG></DRUG> group	0.2433890803	3
76411	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76414	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG></DRUG> group	0.2433890803	3
76414	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76428	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76430	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76444	-rrb- in the <DRUG>[Y]</DRUG> group	-rrb- in the <DRUG>[Y]</DRUG> group	-rrb- in the <DRUG></DRUG> group	0.2310221358	3
76444	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76446	-rrb- in the <DRUG>[Y]</DRUG> group	-rrb- in the <DRUG>[Y]</DRUG> group	-rrb- in the <DRUG></DRUG> group	0.2310221358	3
76446	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76461	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76462	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
76464	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76465	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
76467	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76468	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
76470	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76471	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
76473	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76475	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76477	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE></DISEASE>	0.2066822547	2
76479	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE></DISEASE>	0.2066822547	2
76539	<DISEASE>[X]</DISEASE> is a common	<DISEASE>[X]</DISEASE> is a common	<DISEASE></DISEASE> is a common	0.2377994971	0
76542	<DISEASE>[X]</DISEASE> is a common	<DISEASE>[X]</DISEASE> is a common	<DISEASE></DISEASE> is a common	0.2377994971	0
76548	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
76550	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
76563	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76565	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76577	evaluate the efficacy of <DRUG>[Y]</DRUG>	evaluate the efficacy of <DRUG>[Y]</DRUG>	evaluate the efficacy of <DRUG></DRUG>	0.791217999	4
76579	evaluate the efficacy of <DRUG>[Y]</DRUG>	evaluate the efficacy of <DRUG>[Y]</DRUG>	evaluate the efficacy of <DRUG></DRUG>	0.791217999	4
76606	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76608	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76638	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76640	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76670	<DISEASE>[X]</DISEASE> during injection	<DISEASE>[X]</DISEASE> during injection	<DISEASE></DISEASE> during injection	0.1746942832	0
76672	<DISEASE>[X]</DISEASE> during injection	<DISEASE>[X]</DISEASE> during injection	<DISEASE></DISEASE> during injection	0.1746942832	0
76674	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
76676	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
76681	analgesic effect of <DRUG>[Y]</DRUG>	analgesic effect of <DRUG>[Y]</DRUG>	analgesic effect of <DRUG></DRUG>	0.2066822547	3
76683	analgesic effect of <DRUG>[Y]</DRUG>	analgesic effect of <DRUG>[Y]</DRUG>	analgesic effect of <DRUG></DRUG>	0.2066822547	3
76687	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76691	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76714	superior to <DRUG>[Y]</DRUG>	superior to <DRUG>[Y]</DRUG>	superior to <DRUG></DRUG>	0.1560378314	2
76716	superior to <DRUG>[Y]</DRUG>	superior to <DRUG>[Y]</DRUG>	superior to <DRUG></DRUG>	0.1560378314	2
76737	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76742	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76746	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76750	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76758	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE></DISEASE>	0.613351467	3
76760	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE></DISEASE>	0.613351467	3
76763	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76766	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
76776	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76777	background : <DISEASE>[X]</DISEASE>	background : <DISEASE>[X]</DISEASE>	background : <DISEASE></DISEASE>	0.676200139	2
76779	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76780	background : <DISEASE>[X]</DISEASE>	background : <DISEASE>[X]</DISEASE>	background : <DISEASE></DISEASE>	0.676200139	2
76782	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76783	background : <DISEASE>[X]</DISEASE>	background : <DISEASE>[X]</DISEASE>	background : <DISEASE></DISEASE>	0.676200139	2
76785	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76786	background : <DISEASE>[X]</DISEASE>	background : <DISEASE>[X]</DISEASE>	background : <DISEASE></DISEASE>	0.676200139	2
76794	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76797	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76799	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG></DRUG> -lrb- mg/kg -rrb-	0.1987871411	0
76801	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG></DRUG> -lrb- mg/kg -rrb-	0.1987871411	0
76811	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
76813	complex regional <DISEASE>[X]</DISEASE> syndrome	complex regional <DISEASE>[X]</DISEASE> syndrome	complex regional <DISEASE></DISEASE> syndrome	0.6659147109	2
76814	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
76816	complex regional <DISEASE>[X]</DISEASE> syndrome	complex regional <DISEASE>[X]</DISEASE> syndrome	complex regional <DISEASE></DISEASE> syndrome	0.6659147109	2
76818	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
76820	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
76838	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76839	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76841	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76842	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76844	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76845	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76847	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
76848	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76883	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76886	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76889	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76892	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
76936	postoperative <DISEASE>[X]</DISEASE> relief	postoperative <DISEASE>[X]</DISEASE> relief	postoperative <DISEASE></DISEASE> relief	0.1281088263	1
76938	postoperative <DISEASE>[X]</DISEASE> relief	postoperative <DISEASE>[X]</DISEASE> relief	postoperative <DISEASE></DISEASE> relief	0.1281088263	1
76956	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE></DISEASE>	0.613351467	3
76959	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE>[X]</DISEASE>	treatment of neuropathic <DISEASE></DISEASE>	0.613351467	3
76962	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76966	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
76970	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG></DRUG> group	0.2433890803	3
76972	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG>[Y]</DRUG> group	lower in the <DRUG></DRUG> group	0.2433890803	3
77010	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
77012	<DRUG>[Y]</DRUG> group -lrb-	<DRUG>[Y]</DRUG> group -lrb-	<DRUG></DRUG> group -lrb-	0.1550210324	0
77023	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE></DISEASE>	0.2066822547	2
77026	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE>[X]</DISEASE>	propofol injection <DISEASE></DISEASE>	0.2066822547	2
77039	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
77041	<DISEASE>[X]</DISEASE> relief	<DISEASE>[X]</DISEASE> relief	<DISEASE></DISEASE> relief	0.1002126353	0
77071	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
77074	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
77077	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
77080	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
77105	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77115	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
77119	<DRUG>[Y]</DRUG> in the treatment of <DISEASE>[X]</DISEASE>	<DRUG>[Y]</DRUG> in the treatment of <DISEASE>[X]</DISEASE>	<DRUG></DRUG> in the treatment of <DISEASE></DISEASE>	0.8920158445	0
77120	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
77124	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
77129	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
77133	<DRUG>[Y]</DRUG> in patients	<DRUG>[Y]</DRUG> in patients	<DRUG></DRUG> in patients	0.0839560343	0
77135	effective as <DRUG>[Y]</DRUG>	effective as <DRUG>[Y]</DRUG>	effective as <DRUG></DRUG>	0.1356915649	2
77135	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
77139	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
77142	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
77144	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
77154	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77181	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77183	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77209	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
77211	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
77240	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG></DRUG> -lrb- mg/kg -rrb-	0.1987871411	0
77242	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG>[Y]</DRUG> -lrb- mg/kg -rrb-	<DRUG></DRUG> -lrb- mg/kg -rrb-	0.1987871411	0
77248	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
77249	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
77251	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
77252	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
77284	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77287	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77290	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77293	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77294	<DRUG>[Y]</DRUG> in the prevention	<DRUG>[Y]</DRUG> in the prevention	<DRUG></DRUG> in the prevention	0.1561517862	0
77297	<DRUG>[Y]</DRUG> in the prevention	<DRUG>[Y]</DRUG> in the prevention	<DRUG></DRUG> in the prevention	0.1561517862	0
77301	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77304	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
77359	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
