MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
52530	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
52538	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH></PLACE_OF_DEATH> philharmonic orchestra	0.3089222901	0
52539	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH></PLACE_OF_DEATH> symphony	0.5632528983	0
52553	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH></PLACE_OF_DEATH> philharmonic orchestra	0.3089222901	0
52555	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH></PLACE_OF_DEATH> philharmonic orchestra	0.3089222901	0
52565	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH></PLACE_OF_DEATH> philharmonic orchestra	0.3089222901	0
52573	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH></PLACE_OF_DEATH> symphony	0.5632528983	0
52576	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6701002268	2
52584	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH></PLACE_OF_DEATH> philharmonic orchestra	0.3089222901	0
52588	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH></PLACE_OF_DEATH> symphony	0.5632528983	0
52593	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> philharmonic orchestra	<PLACE_OF_DEATH></PLACE_OF_DEATH> philharmonic orchestra	0.3089222901	0
52594	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52604	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52604	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
52605	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
52606	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52628	( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ) 	( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ) 	( <PLACE_OF_DEATH></PLACE_OF_DEATH> ) 	0.6902090983	1
52648	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
52649	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
52670	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52681	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> died in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.9173169709	0
52682	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> died in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.9173169709	3
52720	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
52721	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
52721	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , france,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , france,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , france,	0.7022879798	0
52733	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
52734	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
52747	city of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	city of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	city of <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.6720764277	2
52752	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , france,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , france,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , france,	0.7022879798	0
52754	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
52766	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	0
52767	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	2
52793	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , france,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , france,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , france,	0.7022879798	0
52811	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
52839	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
52840	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
52849	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	0
52850	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	2
52863	<DECEASED_PERSON>[X]</DECEASED_PERSON> , one	<DECEASED_PERSON>[X]</DECEASED_PERSON> , one	<DECEASED_PERSON></DECEASED_PERSON> , one	0.8373289555	0
52879	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
52907	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> died in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.9173169709	0
52908	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> died in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.9173169709	3
52909	<DECEASED_PERSON>[X]</DECEASED_PERSON> museum	<DECEASED_PERSON>[X]</DECEASED_PERSON> museum	<DECEASED_PERSON></DECEASED_PERSON> museum	0.6131971843	0
52916	pupil of <DECEASED_PERSON>[X]</DECEASED_PERSON>	pupil of <DECEASED_PERSON>[X]</DECEASED_PERSON>	pupil of <DECEASED_PERSON></DECEASED_PERSON>	0.512707681	2
52935	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52939	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52952	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
52970	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6701002268	2
52972	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
53004	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53010	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53010	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	0
53012	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53016	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> died in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.9173169709	0
53017	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> died in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> died in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.9173169709	3
53018	death of <DECEASED_PERSON>[X]</DECEASED_PERSON>	death of <DECEASED_PERSON>[X]</DECEASED_PERSON>	death of <DECEASED_PERSON></DECEASED_PERSON>	0.5682528983	2
53025	death of <DECEASED_PERSON>[X]</DECEASED_PERSON>	death of <DECEASED_PERSON>[X]</DECEASED_PERSON>	death of <DECEASED_PERSON></DECEASED_PERSON>	0.5682528983	2
53031	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53061	death of <DECEASED_PERSON>[X]</DECEASED_PERSON>	death of <DECEASED_PERSON>[X]</DECEASED_PERSON>	death of <DECEASED_PERSON></DECEASED_PERSON>	0.5682528983	2
53077	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53095	city of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	city of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	city of <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.6720764277	2
53123	streets of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	streets of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	streets of <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.5216894689	2
53152	time in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	time in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	time in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.5692528983	2
53157	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	0
53158	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	2
53167	church in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	church in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	church in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7776045526	2
53172	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
53191	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	0
53192	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	2
53199	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53207	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53209	time in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	time in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	time in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.5692528983	2
53222	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53236	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53246	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53249	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , massachusetts,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , massachusetts,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , massachusetts,	0.6854173031	0
53270	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> symphony	<PLACE_OF_DEATH></PLACE_OF_DEATH> symphony	0.5632528983	0
53273	<DECEASED_PERSON>[X]</DECEASED_PERSON> museum	<DECEASED_PERSON>[X]</DECEASED_PERSON> museum	<DECEASED_PERSON></DECEASED_PERSON> museum	0.6131971843	0
53284	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53287	university of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	university of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	university of <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.6720764277	2
53288	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53288	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
53289	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
53292	university of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	university of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	university of <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.6720764277	2
53295	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON></DECEASED_PERSON>	0.7084673652	2
53297	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON></DECEASED_PERSON>	0.7084673652	2
53307	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6701002268	2
53310	ballet made by <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	ballet made by <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	ballet made by <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018273652	3
53313	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON></DECEASED_PERSON>	0.7084673652	2
53317	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON>[X]</DECEASED_PERSON>	premiere of <DECEASED_PERSON></DECEASED_PERSON>	0.7084673652	2
53321	street in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	street in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	street in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7192110578	2
53333	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
53370	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
53370	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
53371	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
53422	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	0
53423	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	2
53424	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	0
53425	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	2
53430	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	0
53432	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	0
