MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
19414	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19414	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19415	<PERSON>[X]</PERSON> , the founder	<PERSON>[ ' [ X ] ' ]</PERSON> , the founder	<PERSON></PERSON> , the founder	0.1458445901	0
19416	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19416	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19421	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19424	<PERSON>[X]</PERSON> , founder	<PERSON>[ ' [ X ] ' ]</PERSON> , founder	<PERSON></PERSON> , founder	0.1691230559	0
19427	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19428	<PERSON>[X]</PERSON> , founder	<PERSON>[ ' [ X ] ' ]</PERSON> , founder	<PERSON></PERSON> , founder	0.1691230559	0
19429	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19429	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19431	<RELIGION>[Y]</RELIGION> law	<RELIGION>[ ' [ Y ] ' ]</RELIGION> law	<RELIGION></RELIGION> law	0.1546762969	0
19432	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19433	<PERSON>[X]</PERSON> , who	<PERSON>[ ' [ X ] ' ]</PERSON> , who	<PERSON></PERSON> , who	0.2159987741	0
19434	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19436	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19439	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19441	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19444	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19444	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19446	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19449	prophet of <RELIGION>[Y]</RELIGION>	prophet of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	prophet of <RELIGION></RELIGION>	0.1107201575	2
19450	<PERSON>[X]</PERSON> , founder	<PERSON>[ ' [ X ] ' ]</PERSON> , founder	<PERSON></PERSON> , founder	0.1691230559	0
19451	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19451	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19452	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19454	<RELIGION>[Y]</RELIGION> state	<RELIGION>[ ' [ Y ] ' ]</RELIGION> state	<RELIGION></RELIGION> state	0.16822562	0
19456	<RELIGION>[Y]</RELIGION> state	<RELIGION>[ ' [ Y ] ' ]</RELIGION> state	<RELIGION></RELIGION> state	0.16822562	0
19460	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19462	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19467	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19467	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19468	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19470	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19479	<PERSON>[X]</PERSON> , the founder	<PERSON>[ ' [ X ] ' ]</PERSON> , the founder	<PERSON></PERSON> , the founder	0.1458445901	0
19480	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19482	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19482	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19484	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19485	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19485	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19490	anti - <RELIGION>[Y]</RELIGION>	anti - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	anti - <RELIGION></RELIGION>	0.0676293507	2
19493	leader , <PERSON>[X]</PERSON>	leader , <PERSON>[ ' [ X ] ' ]</PERSON>	leader , <PERSON></PERSON>	0.0964816198	2
19496	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19498	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19499	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
19503	<RELIGION>[Y]</RELIGION> jurisprudence	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jurisprudence	<RELIGION></RELIGION> jurisprudence	0.1504694779	0
19507	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19508	<PERSON>[X]</PERSON> , the founder	<PERSON>[ ' [ X ] ' ]</PERSON> , the founder	<PERSON></PERSON> , the founder	0.1458445901	0
19509	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19509	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19510	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19511	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19512	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19513	leader of the <RELIGION>[Y]</RELIGION>	leader of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	leader of the <RELIGION></RELIGION>	0.0760496472	3
19513	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19517	leader of the <RELIGION>[Y]</RELIGION>	leader of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	leader of the <RELIGION></RELIGION>	0.0760496472	3
19518	<PERSON>[X]</PERSON> , the founder	<PERSON>[ ' [ X ] ' ]</PERSON> , the founder	<PERSON></PERSON> , the founder	0.1458445901	0
19519	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19519	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19521	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19521	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19525	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19526	<PERSON>[X]</PERSON> , the founder	<PERSON>[ ' [ X ] ' ]</PERSON> , the founder	<PERSON></PERSON> , the founder	0.1458445901	0
19527	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19527	<RELIGION>[Y]</RELIGION> republic of ,	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic of ,	<RELIGION></RELIGION> republic of ,	0.3803346848	0
19528	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19530	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19532	<RELIGION>[Y]</RELIGION> revolution	<RELIGION>[ ' [ Y ] ' ]</RELIGION> revolution	<RELIGION></RELIGION> revolution	0.161425496	0
19537	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19537	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19540	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19540	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19542	founder of the <RELIGION>[Y]</RELIGION>	founder of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	founder of the <RELIGION></RELIGION>	0.1485571585	3
19542	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[ ' [ Y ] ' ]</RELIGION> republic	<RELIGION></RELIGION> republic	0.1555048683	0
19543	<RELIGION>[Y]</RELIGION> jurisprudence	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jurisprudence	<RELIGION></RELIGION> jurisprudence	0.1504694779	0
19544	<RELIGION>[Y]</RELIGION> jurisprudence	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jurisprudence	<RELIGION></RELIGION> jurisprudence	0.1504694779	0
19551	<RELIGION>[Y]</RELIGION> university	<RELIGION>[ ' [ Y ] ' ]</RELIGION> university	<RELIGION></RELIGION> university	0.1715997083	0
19552	<PERSON>[X]</PERSON> , who	<PERSON>[ ' [ X ] ' ]</PERSON> , who	<PERSON></PERSON> , who	0.2159987741	0
19554	<RELIGION>[Y]</RELIGION> church	<RELIGION>[ ' [ Y ] ' ]</RELIGION> church	<RELIGION></RELIGION> church	0.332218219	0
19555	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19557	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19565	president of the <RELIGION>[Y]</RELIGION>	president of the <RELIGION>[ ' [ Y ] ' ]</RELIGION>	president of the <RELIGION></RELIGION>	0.084029467	3
19567	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19568	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19571	<RELIGION>[Y]</RELIGION> university	<RELIGION>[ ' [ Y ] ' ]</RELIGION> university	<RELIGION></RELIGION> university	0.1715997083	0
19628	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19629	<RELIGION>[Y]</RELIGION> state	<RELIGION>[ ' [ Y ] ' ]</RELIGION> state	<RELIGION></RELIGION> state	0.16822562	0
19638	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19639	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
19640	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19641	death of <PERSON>[X]</PERSON>	death of <PERSON>[ ' [ X ] ' ]</PERSON>	death of <PERSON></PERSON>	0.099900018	2
19641	<PERSON>[X]</PERSON> , the leader	<PERSON>[ ' [ X ] ' ]</PERSON> , the leader	<PERSON></PERSON> , the leader	0.1488445901	0
19642	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19647	<PERSON>[X]</PERSON> , who	<PERSON>[ ' [ X ] ' ]</PERSON> , who	<PERSON></PERSON> , who	0.2159987741	0
19649	<PERSON>[X]</PERSON> , who	<PERSON>[ ' [ X ] ' ]</PERSON> , who	<PERSON></PERSON> , who	0.2159987741	0
19655	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19658	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19665	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19667	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19668	<RELIGION>[Y]</RELIGION> jihad	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jihad	<RELIGION></RELIGION> jihad	0.1525927661	0
19671	<RELIGION>[Y]</RELIGION> state	<RELIGION>[ ' [ Y ] ' ]</RELIGION> state	<RELIGION></RELIGION> state	0.16822562	0
19675	government of <PERSON>[X]</PERSON>	government of <PERSON>[ ' [ X ] ' ]</PERSON>	government of <PERSON></PERSON>	0.1101535592	2
19678	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19680	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19681	founder of <RELIGION>[Y]</RELIGION> ,	founder of <RELIGION>[ ' [ Y ] ' ]</RELIGION> ,	founder of <RELIGION></RELIGION> ,	0.1434510501	2
19682	<RELIGION>[Y]</RELIGION> jihad	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jihad	<RELIGION></RELIGION> jihad	0.1525927661	0
19683	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19684	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19685	<RELIGION>[Y]</RELIGION> jihad	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jihad	<RELIGION></RELIGION> jihad	0.1525927661	0
19687	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19688	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19691	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19698	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19699	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19701	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19703	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19704	<RELIGION>[Y]</RELIGION> law	<RELIGION>[ ' [ Y ] ' ]</RELIGION> law	<RELIGION></RELIGION> law	0.1546762969	0
19705	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19706	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19708	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19710	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19712	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19713	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19715	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19718	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19719	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19720	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19721	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19725	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19726	<RELIGION>[Y]</RELIGION> jihad	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jihad	<RELIGION></RELIGION> jihad	0.1525927661	0
19729	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19730	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19731	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19732	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19733	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19738	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19740	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19744	<RELIGION>[Y]</RELIGION> jihad	<RELIGION>[ ' [ Y ] ' ]</RELIGION> jihad	<RELIGION></RELIGION> jihad	0.1525927661	0
19746	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19747	president <PERSON>[X]</PERSON>	president <PERSON>[ ' [ X ] ' ]</PERSON>	president <PERSON></PERSON>	0.1789096948	1
19748	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
19767	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19769	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
19777	<RELIGION>[Y]</RELIGION> ism	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ism	<RELIGION></RELIGION> ism	0.1504694779	0
19779	<RELIGION>[Y]</RELIGION> ism	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ism	<RELIGION></RELIGION> ism	0.1504694779	0
19780	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19785	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19786	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19788	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19790	<PERSON>[X]</PERSON> , who	<PERSON>[ ' [ X ] ' ]</PERSON> , who	<PERSON></PERSON> , who	0.2159987741	0
19791	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19792	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19792	<RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> leader <PERSON></PERSON>	0.1033735117	0
19793	nation of <RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	nation of <RELIGION></RELIGION> leader <PERSON></PERSON>	0.0484184216	4
19793	leader <PERSON>[X]</PERSON> ,	leader <PERSON>[ ' [ X ] ' ]</PERSON> ,	leader <PERSON></PERSON> ,	0.1098227216	1
19794	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19794	<RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> leader <PERSON></PERSON>	0.1033735117	0
19796	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19796	<RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> leader <PERSON></PERSON>	0.1033735117	0
19797	nation of <RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	nation of <RELIGION></RELIGION> leader <PERSON></PERSON>	0.0484184216	4
19798	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19798	<RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> leader <PERSON></PERSON>	0.1033735117	0
19799	nation of <RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	nation of <RELIGION></RELIGION> leader <PERSON></PERSON>	0.0484184216	4
19800	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19800	<RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> leader <PERSON></PERSON>	0.1033735117	0
19802	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19803	<PERSON>[X]</PERSON> , who	<PERSON>[ ' [ X ] ' ]</PERSON> , who	<PERSON></PERSON> , who	0.2159987741	0
19804	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
19806	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
